name,release_year,image,platforms
Project Paradise,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/2997395-1633097852-32054.jpg,['PC']
Dragon Crystal,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87371/1338169-dragon_crystal_coverart.png,"['Game Gear', 'Sega Master System', 'Nintendo 3DS eShop']"
Digital Devil Monogatari: Megami Tensei II,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/31838/1167570-digital_devil_story_megami_tensei_ii.jpg,['Nintendo Entertainment System']
The Adventures of Star Saver,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2188693-cover.jpg,['Game Boy']
Jungle Hunt,1982,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14206/952706-jh.jpg,"['Apple II', 'Commodore 64', 'MSX', 'Atari 8-bit', 'VIC-20', 'Atari 2600', 'ColecoVision', 'TI-99/4A', 'Atari 5200', 'Arcade', 'PC']"
"GO, Poliwrath!",2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/16324/2412438-go__poliwrath_.png,['Game Boy Advance']
Black Bass: Lure Fishing,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/1892217-bb1.jpg,"['Game Boy', 'Game Boy Color']"
The Fall: Last Days of Gaia,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/6931/527271-fall_003.jpg,['PC']
Graffiti Kingdom,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2139779-box_gkingdom.png,['PlayStation 2']
Konami Antiques: MSX Collection Vol. 2,1998,https://giantbomb1.cbsistatic.com/uploads/scale_small/2/26141/1503577-konamiantiquesvol2.jpg,"['PlayStation', 'PlayStation Network (PS3)', 'PlayStation Network (PSP)']"
Point Blank 2,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3715/687726-pbl2ps0f.jpg,"['PlayStation', 'Arcade']"
Whomp 'Em,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2362607-nes_whompem.jpg,['Nintendo Entertainment System']
Chopper Hunt,1984,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/101045/1438991-sh1.png,"['Commodore 64', 'Atari 8-bit']"
Kangaroo,1982,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2367716-a2600_kangaroo_none.jpg,"['Atari 8-bit', 'Atari 2600', 'Atari 5200', 'Arcade']"
Enchanted Arms,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2261095-box_earms.png,"['Xbox 360', 'PlayStation 3']"
Adventure at the Chateau d'Or,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/84290/2874404-adventure-at-the-chateau-d-or.jpg,"['Mac', 'PC']"
Hagane: The Final Conflict,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2363863-snes_hagane.jpg,['Super Nintendo Entertainment System']
Herzog Zwei,1989,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2370620-genesis_herzogzwei.jpg,['Genesis']
NASCAR Racing 3 Craftsman Truck Series Expansion Pack,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/160705/2266052-nascarr3ctsep.jpg,['PC']
Dr. Robotnik's Mean Bean Machine,1993,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1870221-box_drmbm.png,"['Game Gear', 'Genesis', 'Sega Master System', 'Wii Shop', 'PC', 'Nintendo 3DS']"
Super Castlevania IV,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1773386-box_scv4.png,"['Super Nintendo Entertainment System', 'Wii Shop', 'Wii U', 'New Nintendo 3DS']"
Mars Miner,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/1801095-mars.jpg,['PC']
Need for Speed: Most Wanted 5-1-0,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1793303-box_nfsmw510.png,['PlayStation Portable']
Benefactor,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/3413/274858-benefactor_cover.jpg,"['Amiga', 'Amiga CD32']"
Winter Sports: The Ultimate Challenge,2008,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/10831/508410-944182_98088_front.jpg,"['PlayStation 2', 'Wii', 'PC']"
Dance Dance Revolution 4thMIX,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9261/294107-psx_dancedancerevolution4th.jpg,"['PlayStation', 'Arcade']"
Die Siedler: Das Erbe der Könige (Gold Edition),2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/387/226124-goldedit.jpg,['PC']
Bazooka Sue,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Hide & Secret: Treasure of the Ages,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/1802976-hide.jpg,"['PC', 'iPhone', 'iPad', 'Android']"
Falcon,1987,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1987/619681-falcon___front.jpg,"['Amiga', 'Atari ST', 'Mac', 'TurboGrafx-16', 'PC']"
Resident Evil: The Umbrella Chronicles,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/82063/2901279-reuc.jpg,"['Wii', 'PlayStation Network (PS3)', 'Wii U']"
Virtua Racing Deluxe,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5578/840673-virtuaracingdeluxe32x.jpg,['Sega 32X']
Checkers,1980,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/2922541-4289107252-45347.jpg,"['Atari 2600', 'Xbox 360 Games Store']"
Nightcaster II: Equinox,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2972460-box_nc2e.png,['Xbox']
Indian Mission,1988,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1987/1113602-indian_mission.gif,"['Amiga', 'Atari ST']"
Nekketsu Tairiku: Burning Heroes,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/97089/2337307-burn.png,['Super Nintendo Entertainment System']
The Simpsons: Bartman Meets Radioactive Man,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2362227-nes_simpsonsbartvsradioactiveman.jpg,"['Game Gear', 'Nintendo Entertainment System']"
MAD: Global Thermonuclear Warfare,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1099/1289714-631games_mad.jpg,['PC']
Shadowlands,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/7930/552638-shadowlands_eu_box_art.jpg,"['Amiga', 'Atari ST', 'PC']"
CivCity: Rome,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/56/186916-932339_74173_front.jpg,['PC']
NASCAR Track Pack,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/160705/2266055-nascartp.jpg,['PC']
Laser Squad: Nemesis,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/16324/2411601-laser_squad_nemesis_box_art_1.jpg,['PC']
Space Shuttle: A Journey into Space,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2367831-a2600_spaceshuttle_none.jpg,"['Amstrad CPC', 'Apple II', 'Commodore 64', 'MSX', 'ZX Spectrum', 'Atari 8-bit', 'Atari 2600', 'Atari 5200']"
Scaler,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2958602-box_scaler.png,"['PlayStation 2', 'GameCube', 'Xbox']"
Obsidian,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1136/1326378-obsid_boxart.jpg,"['Mac', 'PC']"
Autoduel,1985,https://giantbomb1.cbsistatic.com/uploads/scale_small/4/40417/1473589-autoduel_box_art.jpg,"['Amiga', 'Apple II', 'Atari ST', 'Commodore 64', 'Mac', 'Atari 8-bit', 'PC']"
Full Auto,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2543555-box_fullauto.png,['Xbox 360']
The Temple of Elemental Evil: A Classic Greyhawk Adventure,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2437067-box_dadteoeeacga.png,['PC']
Mary-Kate and Ashley: Winner's Circle,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2579/1661844-mary_kate_and_ashley_winners_circle_box_front.jpg,"['PlayStation', 'Game Boy Color']"
Call to Arms,1982,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/2785669-call_to_arms_pc_1_1.jpg,['PC']
Comanche: Maximum Overkill,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/6/66643/2772266-2774899419-13226.jpg,['PC']
Star Trek: Starfleet Command III,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4656/893764-star_trek_starfleet_command_iii.349902.jpg,['PC']
Super Action Baseball,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/3101058-5672810570-19.jp.jpg,['ColecoVision']
Jim Henson's Muppet Adventure No. 1: Chaos at the Carnival,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2371424-muppet_adventure_fr.png,"['Apple II', 'Commodore 64', 'Nintendo Entertainment System', 'PC']"
Revelation,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/1254176-revelation_amiga_front.jpg,"['Amiga', 'Atari ST', 'PC']"
F1 2002,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2333747-box_f12002.png,"['Game Boy Advance', 'Mac', 'PlayStation 2', 'GameCube', 'Xbox', 'PC']"
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2543574-box_tbtnbctpk.png,['Game Boy Advance']
Torrente,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/56/705221-921129_front.jpg,['PC']
Bloxter,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/7465/1722411-screen_shot_2011_03_01_at_6.11.43_pm.png,"['Mac', 'PC']"
Dragon Ball Z Super Gokuden: Totsugeki-Hen,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2971273-box_dbzsg.png,['Super Nintendo Entertainment System']
AirForce Delta Storm,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2525148-box_afdsto.png,"['Game Boy Advance', 'Xbox']"
Kudos: Rock Legend,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/56/228887-gfs_89042_2_1.jpg,['PC']
Mega Man Soccer,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2589165-box_mms.png,['Super Nintendo Entertainment System']
Final Fantasy XII,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2179481-box_ff12.png,['PlayStation 2']
Capital Punishment,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2991371-cp%20cover%20front.jpg,['Amiga']
Im Namen des Gesetzes,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2831156-im%20namen%20des%20gesetzes.jpg,['PC']
Mystery Fun House,1979,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/2923811-mystery_fun_house_trs80_1_1.jpg,"['Apple II', 'Commodore 64', 'Atari 8-bit', 'TI-99/4A', 'Dragon 32/64', 'TRS-80', 'TRS-80 CoCo', 'PC', 'NEC PC-8801', 'BBC Micro', 'Sharp X1', 'FM-7', 'Browser']"
Wizard,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15693/623391-572267_33371_front_1_.jpg,['Commodore 64']
NFL Quarterback Club 96,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2371289-genesis_nflquarterbackclub96.jpg,"['Game Gear', 'Genesis', 'Super Nintendo Entertainment System', 'PlayStation', 'Saturn', 'PC']"
Loco-Commotion,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/7900/290723-loco.jpg,['PC']
Rebel Moon,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4938/823896-1143375603_00.jpg,['PC']
River Patrol,1981,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14975/1341805-riverextra.jpg,"['Atari 2600', 'Arcade']"
Space Quest: The Sarien Encounter,1986,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15568/610090-box_front2.jpg,"['Amiga', 'Apple II', 'Atari ST', 'Mac', 'Apple IIgs', 'PC']"
The Scott Adams Collection,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Xiao Ao Jiang Hu 2: Wu Yue Jian Pai,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/2946940-4118121897-21757.jpg,['PC']
Barbie: Super Sports,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9261/365406-barbies.jpg,"['PlayStation', 'PC']"
Madou Monogatari: Hanamaru Daiyouchienji,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5822/434002-madoumono.jpg,['Super Nintendo Entertainment System']
Aero the Acro-Bat 2,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/8627/1380216-aero2.jpg,"['Genesis', 'Super Nintendo Entertainment System', 'Wii Shop']"
Bubble Ghost,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/12/126726/1785157-giant_bomb_sub.jpg,"['Amiga', 'Game Boy', 'Amstrad CPC', 'Atari ST', 'Commodore 64', 'Apple IIgs', 'PC']"
Buzzard Bait,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/2785450-buzzard_bait_apple_ii_2_1.jpg,"['Apple II', 'PC']"
Warmonger: Operation: Downtown Destruction,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/13474/552827-warmonger_standard_01_800x600.jpg,['PC']
Record of Lodoss War,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2121655-box_rolw.png,['Dreamcast']
Discord Times,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/1758388-dt.jpg,['PC']
Smuggler's Run 2: Hostile Territory,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2251202-box_srun2.png,['PlayStation 2']
Apollo 18: The Moon Missions,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/2001137-apollo.jpg,['PC']
Soccer Cards,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/2798889-back1.jpg,['PC']
Noiz2sa,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/98709/1665403-picture_7.png,"['Amiga', 'Dreamcast', 'PC']"
International Golf Pro,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4647/840321-920124_53659_front.jpg,"['PlayStation 2', 'PC']"
Circus Maximus: Chariot Wars,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/1795886-box_cmaximus.png,"['PlayStation 2', 'Xbox']"
Highland Warriors,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9761/968930-2806.jpg,['PC']
Video Pinball,1981,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14206/1096940-vp.jpg,"['Atari 2600', 'Xbox 360 Games Store', 'PC']"
Hannibal,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/19/194553/2506582-hannibal.jpg,"['Amiga', 'PC']"
Sea Battle,1980,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2366979-intv_seabattle.jpg,"['PlayStation', 'Atari 2600', 'Intellivision', 'Xbox 360 Games Store', 'PC']"
Lunar Rover Patrol,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/164924/2671912-6696754694-Lunar.jpg,"['Dragon 32/64', 'TRS-80 CoCo']"
Sea Legends,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
Epsilon Tahari: Reign of the Machines,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['Mac']
Hoyle Board Games,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/16/160705/2266096-hbgboxart.jpg,"['Mac', 'PC']"
Prison Riot,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/4859/507244-1211_1.jpg,"['Amstrad CPC', 'Commodore 64', 'ZX Spectrum']"
Electronic Popple,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/17/170293/2682232-7781590177-title.jpg,['PC']
NY Warriors,1988,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/73970/2806833-new_york_warriors_pc_1_1.jpg,"['Amiga', 'Amstrad CPC', 'ZX Spectrum', 'Arcade', 'PC']"
Magic Lines,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/8273/731939-1206704181_00.png,"['Amiga', 'Atari ST']"
Armies of Exigo,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/7/71614/1228435-armies_of_exigo.jpg,['PC']
VIQ-Bert,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['VIC-20']
Scratches,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/86736/1335486-scratches_front.jpg,['PC']
Menzoberranzan,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/15693/608545-2575_1_1_.jpg,['PC']
Santa Claus Jr. Advance,2002,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2077480-cover.jpg,['Game Boy Advance']
Global Commander,1988,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,"['Amiga', 'Amstrad CPC', 'Atari ST', 'Commodore 64', 'ZX Spectrum', 'PC']"
Pokémon Emerald,2004,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2179495-box_pkmnev.png,['Game Boy Advance']
Andro Dunos,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2340487-boxandrodunos.jpg,"['Neo Geo', 'Arcade']"
Cyber Shinobi: Shinobi Part 2,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2412946-box_tcs.png,['Sega Master System']
Shin Megami Tensei Trading Card: Card Summoner,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/4/48222/1146662-img55890441.jpg,['Game Boy Color']
Crime Time,1990,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/1232/467597-crime.png,"['Amiga', 'Atari ST', 'Commodore 64', 'PC']"
Tee Off!,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,"['Amiga', 'Atari ST']"
Tom & Jerry: The Ultimate Game of Cat and Mouse!,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2362318-nes_tomandjerry.jpg,['Nintendo Entertainment System']
X-Men 2: Clone Wars,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/9/93770/2389675-genesis_xmen2clonewars_eu_cropped.jpg,['Genesis']
Radical Dreamers: Nusumenai Houseki,1996,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2388/188823-radical_dreamers.png,['Satellaview']
Steigenberger Hotelmanager,1991,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,"['Amiga', 'Commodore 64', 'PC']"
Master Karateka,1989,https://giantbomb1.cbsistatic.com/uploads/scale_small/5/56971/2024680-563006_20854_front.jpg,['Game Boy']
Hang-On,1985,https://giantbomb1.cbsistatic.com/uploads/scale_small/13/139866/2439132-16003601.jpg,"['Sega Master System', 'MSX', 'Arcade']"
Ignition,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2364/269703-ignition.jpg,"['Mac', 'PC', 'Linux']"
Jade Cocoon 2,2001,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2478662-box_jc2.png,['PlayStation 2']
POD: Planet of Death,1997,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/500/1206096-29duzr7.jpg,['PC']
Black Stone: Magic & Steel,2003,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2972483-box_bsmas.png,['Xbox']
Wizkid: The Story of Wizball II,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/9992/227525-wizkid.jpg,"['Amiga', 'Atari ST', 'PC']"
Taking Care of Business,1994,https://giantbomb1.cbsistatic.com/uploads/scale_small/11/110673/3026329-gb_default-16_9.jpg,['PC']
SpellForce 2: Shadow Wars,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14741/1103693-spellforce_2___shadow_wars_coverart.jpg,['PC']
Video Jogger,1983,https://giantbomb1.cbsistatic.com/uploads/scale_small/18/185326/2781557-0607047728-475045.jpeg,['Atari 2600']
Mighty Morphin Power Rangers: The Fighting Edition,1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/2218/250963-power_rangers_fighting_edition_6.jpg,['Super Nintendo Entertainment System']
Styrlitz 2: Tango in Pampas,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2838777-stierlitz2.jpg,['PC']
 Empire Deluxe Combined Edition,2018,https://giantbomb1.cbsistatic.com/uploads/scale_small/6/66643/3129926-7066082963-heade.jpg,['PC']
Lanfeust de Troy,2007,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/5822/321648-lotds.jpg,"['PlayStation Portable', 'Nintendo DS']"
Homeworld,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/11423/1058320-homeworld_front.jpg,['PC']
Close Combat IV: The Battle of the Bulge,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/2/29460/892240-cc4.jpg,['PC']
Soul Fighter,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14912/795038-198706_42941_front.jpg,['Dreamcast']
Puyo Puyo Fever 2,2005,https://giantbomb1.cbsistatic.com/uploads/scale_small/0/561/214398-puyo_puyo_fever_2_ps2.png,"['PlayStation Portable', 'PlayStation 2', 'Nintendo DS']"
Uncharted Waters,1992,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/11059/274928-uw03.jpg,"['Genesis', 'Super Nintendo Entertainment System', 'MSX', 'Nintendo Entertainment System', 'PC', 'Sharp X68000', 'FM Towns']"
Killer Loop,1999,https://giantbomb1.cbsistatic.com/uploads/scale_small/1/14912/864444-slus_00938_f_all.jpg,"['PlayStation', 'Dreamcast', 'PC']"
Logisch! - Die Denk-Boxx Vol. 1,2006,https://giantbomb1.cbsistatic.com/uploads/scale_small/3/30196/1805206-logi.jpg,['PC']
"Biing!: Sex, Intrigue and Scalpels",1995,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/106501/1645942-fdf74be7d0c8.png,"['Amiga', 'PC']"
Valkyrie Profile,2000,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/87790/2193306-box_vp.png,"['PlayStation Portable', 'PlayStation']"
Super Cross,1986,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2843761-super%20cross%20title%20screen.gif,['Commodore 64']
Fishing Derby,1980,https://giantbomb1.cbsistatic.com/uploads/scale_small/8/82221/1277192-b_fishingderby_original_front.jpg,"['Atari 2600', 'Xbox 360 Games Store']"
GBA Championship Basketball: Two-on-Two,1986,https://giantbomb1.cbsistatic.com/uploads/scale_small/10/103881/2162263-cover.jpg,"['Amiga', 'Amstrad CPC', 'Atari ST', 'Commodore 64', 'ZX Spectrum', 'Apple IIgs', 'PC']"
